6.66767856e-003	5.59692630e-002	
6.77351473e-003	5.72343216e-002	
6.87935090e-003	5.87899205e-002	
6.98518707e-003	6.06136946e-002	
7.09102323e-003	6.21914461e-002	
7.19685940e-003	6.58487303e-002	
7.30269557e-003	7.38550299e-002	
7.40853174e-003	8.49900373e-002	
7.51436791e-003	9.87951556e-002	
7.62020407e-003	1.18408904e-001	
7.72604024e-003	1.43843671e-001	
7.83187641e-003	1.83146826e-001	
7.93771258e-003	2.25679967e-001	
8.04354874e-003	2.56203447e-001	
8.14938491e-003	2.90041617e-001	
8.25522108e-003	3.28718307e-001	
8.36105725e-003	3.70678579e-001	
8.46689341e-003	4.02444044e-001	
8.57272958e-003	4.34925996e-001	
8.67856575e-003	4.64787347e-001	
8.78440192e-003	4.95182720e-001	
8.89023809e-003	5.20806531e-001	
8.99607425e-003	5.44829186e-001	
9.10191042e-003	5.68260200e-001	
9.20774659e-003	5.91499262e-001	
9.31358276e-003	6.09902564e-001	
9.41941892e-003	6.24457663e-001	
9.52525509e-003	6.39172474e-001	
9.63109126e-003	6.54036218e-001	
9.73692743e-003	6.70198257e-001	
9.84276359e-003	6.88224860e-001	
9.94859976e-003	7.06322897e-001	
1.00544359e-002	7.24487016e-001	
1.01602721e-002	7.40243351e-001	
1.02661083e-002	7.48041705e-001	
1.03719444e-002	7.55905953e-001	
1.04777806e-002	7.63834061e-001	
1.05836168e-002	7.71955510e-001	
1.06894529e-002	7.81982204e-001	
1.07952891e-002	7.92035032e-001	
1.09011253e-002	8.02113011e-001	
1.10069614e-002	8.12215206e-001	
1.11127976e-002	8.17522944e-001	
1.12186338e-002	8.22336985e-001	
1.13244699e-002	8.27165372e-001	
1.14303061e-002	8.32007857e-001	
1.15361423e-002	8.38164254e-001	
1.16419784e-002	8.44791797e-001	
1.17478146e-002	8.51429078e-001	
1.18536508e-002	8.58075870e-001	
1.19594869e-002	8.62916758e-001	
1.20653231e-002	8.66456247e-001	
1.21711593e-002	8.70012683e-001	
1.22769955e-002	8.73585858e-001	
1.23828316e-002	8.77446147e-001	
1.24886678e-002	8.81704090e-001	
1.25945040e-002	8.85967154e-001	
1.27003401e-002	8.90235267e-001	
1.28061763e-002	8.94063364e-001	
1.29120125e-002	8.96560251e-001	
1.30178486e-002	8.99067109e-001	
1.31236848e-002	9.01583854e-001	
1.32295210e-002	9.04155091e-001	
1.33353571e-002	9.07230462e-001	
1.34411933e-002	9.10310526e-001	
1.35470295e-002	9.13395238e-001	
1.36528656e-002	9.16484550e-001	
1.37587018e-002	9.18329261e-001	
1.38645380e-002	9.20074663e-001	
1.39703741e-002	9.21827592e-001	
1.40762103e-002	9.23588006e-001	
1.41820465e-002	9.25779884e-001	
1.42878826e-002	9.28114057e-001	
1.43937188e-002	9.30452482e-001	
1.44995550e-002	9.32795127e-001	
1.46053911e-002	9.34534680e-001	
1.47112273e-002	9.35862534e-001	
1.48170635e-002	9.37196655e-001	
1.49228996e-002	9.38537017e-001	
1.50287358e-002	9.40112827e-001	
1.51345720e-002	9.42000641e-001	
1.52404081e-002	9.43892598e-001	
1.53462443e-002	9.45788671e-001	
1.54520805e-002	9.47465295e-001	
1.55579166e-002	9.48525751e-001	
1.56637528e-002	9.49591741e-001	
1.57695890e-002	9.50663247e-001	
1.58754252e-002	9.51794726e-001	
1.59812613e-002	9.53423466e-001	
1.60870975e-002	9.55056326e-001	
1.61929337e-002	9.56693283e-001	
1.62987698e-002	9.58334317e-001	
1.64046060e-002	9.59271095e-001	
1.65104422e-002	9.60164928e-001	
1.66162783e-002	9.61063944e-001	
1.67221145e-002	9.61968128e-001	
1.68279507e-002	9.63316062e-001	
1.69337868e-002	9.64797868e-001	
1.70396230e-002	9.66283786e-001	
1.71454592e-002	9.67773799e-001	
1.72512953e-002	9.68818811e-001	
1.73571315e-002	9.69578939e-001	
1.74629677e-002	9.70344198e-001	
1.75688038e-002	9.71114578e-001	
1.76746400e-002	9.72133277e-001	
1.77804762e-002	9.73460759e-001	
1.78863123e-002	9.74792330e-001	
1.79921485e-002	9.76127971e-001	
1.80979847e-002	9.77283005e-001	
1.82038208e-002	9.77968948e-001	
1.83096570e-002	9.78659780e-001	
1.84154932e-002	9.79355491e-001	
1.85213293e-002	9.80120627e-001	
1.86271655e-002	9.81380421e-001	
1.87330017e-002	9.82644393e-001	
1.88388378e-002	9.83912526e-001	
1.89446740e-002	9.85184804e-001	
1.90505102e-002	9.85824556e-001	
1.91563464e-002	9.86437532e-001	
1.92621825e-002	9.87055352e-001	
1.93680187e-002	9.87678009e-001	
1.94738549e-002	9.88759212e-001	
1.95796910e-002	9.89966259e-001	
1.96855272e-002	9.91177455e-001	
1.97913634e-002	9.92392786e-001	
1.98971995e-002	9.93205767e-001	
2.00030357e-002	9.93778789e-001	
2.01088719e-002	9.94356670e-001	
2.02147080e-002	9.94939401e-001	
2.03205442e-002	9.95787710e-001	
2.04263804e-002	9.96945440e-001	
2.05322165e-002	9.98107391e-001	
2.06380527e-002	9.99273550e-001	
2.07438889e-002	1.00024748e+000	
2.08497250e-002	1.00076094e+000	
2.09555612e-002	1.00127926e+000	
2.10613974e-002	1.00180242e+000	
2.11672335e-002	1.00240723e+000	
2.12730697e-002	1.00351687e+000	
2.13789059e-002	1.00463074e+000	
2.14847420e-002	1.00574884e+000	
2.15905782e-002	1.00687115e+000	
2.16964144e-002	1.00736564e+000	
2.18022505e-002	1.00784471e+000	
2.19080867e-002	1.00832864e+000	
2.20139229e-002	1.00881741e+000	
2.21197590e-002	1.00977966e+000	
2.22255952e-002	1.01085956e+000	
2.23314314e-002	1.01194375e+000	
2.24372675e-002	1.01303224e+000	
2.25431037e-002	1.01368873e+000	
2.26489399e-002	1.01410577e+000	
2.27547761e-002	1.01452775e+000	
2.28606122e-002	1.01495464e+000	
2.29664484e-002	1.01565843e+000	
2.30722846e-002	1.01666421e+000	
2.31781207e-002	1.01767425e+000	
2.32839569e-002	1.01868855e+000	
2.33897931e-002	1.01951177e+000	
2.34956292e-002	1.01991262e+000	
2.36014654e-002	1.02031824e+000	
2.37073016e-002	1.02072862e+000	
2.38131377e-002	1.02123258e+000	
2.39189739e-002	1.02224517e+000	
2.40248101e-002	1.02326216e+000	
2.41306462e-002	1.02428353e+000	
2.42364824e-002	1.02530928e+000	
2.43423186e-002	1.02565675e+000	
2.44481547e-002	1.02599897e+000	
2.45539909e-002	1.02634613e+000	
2.46598271e-002	1.02669824e+000	
2.47656632e-002	1.02753022e+000	
2.48714994e-002	1.02846945e+000	
2.49773356e-002	1.02941303e+000	
2.50831717e-002	1.03036095e+000	
2.51890079e-002	1.03089329e+000	
2.52948441e-002	1.03121224e+000	
2.54006802e-002	1.03153601e+000	
2.55065164e-002	1.03186457e+000	
2.56123526e-002	1.03248646e+000	
2.57181887e-002	1.03340813e+000	
2.58240249e-002	1.03433427e+000	
2.59298611e-002	1.03526488e+000	
2.60356973e-002	1.03597737e+000	
2.61415334e-002	1.03624299e+000	
2.62473696e-002	1.03651347e+000	
2.63532058e-002	1.03678880e+000	
2.64590419e-002	1.03716717e+000	
2.65648781e-002	1.03804171e+000	
2.66707143e-002	1.03892072e+000	
2.67765504e-002	1.03980420e+000	
2.68823866e-002	1.04068831e+000	
2.69882228e-002	1.04054272e+000	
2.70940589e-002	1.04040075e+000	
2.71998951e-002	1.04026524e+000	
2.73057313e-002	1.04013620e+000	
2.74115674e-002	1.04119446e+000	
2.75174036e-002	1.04248323e+000	
2.76232398e-002	1.04377535e+000	
2.77290759e-002	1.04507082e+000	
2.78349121e-002	1.04531962e+000	
2.79407483e-002	1.04506235e+000	
2.80465844e-002	1.04480836e+000	
2.81524206e-002	1.04455764e+000	
2.82582568e-002	1.04503735e+000	
2.83640929e-002	1.04621813e+000	
2.84699291e-002	1.04740495e+000	
2.85757653e-002	1.04859780e+000	
2.86816014e-002	1.04942872e+000	
2.87874376e-002	1.04958422e+000	
2.88932738e-002	1.04974468e+000	
2.89991099e-002	1.04991009e+000	
2.91049461e-002	1.05019205e+000	
2.92107823e-002	1.05097626e+000	
2.93166184e-002	1.05176507e+000	
2.94224546e-002	1.05255847e+000	
2.95282908e-002	1.05334305e+000	
2.96341270e-002	1.05344308e+000	
2.97399631e-002	1.05354807e+000	
2.98457993e-002	1.05365802e+000	
2.99516355e-002	1.05377293e+000	
3.00574716e-002	1.05440155e+000	
3.01633078e-002	1.05512076e+000	
3.02691440e-002	1.05584455e+000	
3.03749801e-002	1.05657290e+000	
3.04808163e-002	1.05684453e+000	
3.05866525e-002	1.05691545e+000	
3.06924886e-002	1.05699120e+000	
3.07983248e-002	1.05707180e+000	
3.09041610e-002	1.05747634e+000	
3.10099971e-002	1.05817117e+000	
3.11158333e-002	1.05887061e+000	
3.12216695e-002	1.05957466e+000	
3.13275056e-002	1.06003656e+000	
3.14333418e-002	1.06007122e+000	
3.15391780e-002	1.06011074e+000	
3.16450141e-002	1.06015513e+000	
3.17508503e-002	1.06032511e+000	
3.18566865e-002	1.06098302e+000	
3.19625226e-002	1.06164561e+000	
3.20683588e-002	1.06231286e+000	
3.21741950e-002	1.06295994e+000	
3.22800311e-002	1.06294898e+000	
3.23858673e-002	1.06294289e+000	
3.24917035e-002	1.06294169e+000	
3.25975396e-002	1.06294537e+000	
3.27033758e-002	1.06348777e+000	
3.28092120e-002	1.06411311e+000	
3.29150482e-002	1.06474309e+000	
3.30208843e-002	1.06537770e+000	
3.31267205e-002	1.06553641e+000	
3.32325567e-002	1.06550174e+000	
3.33383928e-002	1.06547195e+000	
3.34442290e-002	1.06544702e+000	
3.35500652e-002	1.06575886e+000	
3.36559013e-002	1.06635325e+000	
3.37617375e-002	1.06695239e+000	
3.38675737e-002	1.06755625e+000	
3.39734098e-002	1.06789524e+000	
3.40792460e-002	1.06779980e+000	
3.41850822e-002	1.06770929e+000	
3.42909183e-002	1.06762371e+000	
3.43967545e-002	1.06767345e+000	
3.45025907e-002	1.06819949e+000	
3.46084268e-002	1.06873024e+000	
3.47142630e-002	1.06926567e+000	
3.48200992e-002	1.06977061e+000	
3.49259353e-002	1.06964997e+000	
3.50317715e-002	1.06953413e+000	
3.51376077e-002	1.06942309e+000	
3.52434438e-002	1.06931685e+000	
3.53492800e-002	1.06975762e+000	
3.54551162e-002	1.07027101e+000	
3.55609523e-002	1.07078919e+000	
3.56667885e-002	1.07131216e+000	
3.57726247e-002	1.07132772e+000	
3.58784608e-002	1.07115385e+000	
3.59842970e-002	1.07098485e+000	
3.60901332e-002	1.07082072e+000	
3.61959693e-002	1.07100863e+000	
3.63018055e-002	1.07147291e+000	
3.64076417e-002	1.07194193e+000	
3.65134779e-002	1.07241569e+000	
3.66193140e-002	1.07262414e+000	
3.67251502e-002	1.07242716e+000	
3.68309864e-002	1.07223501e+000	
3.69368225e-002	1.07204772e+000	
3.70426587e-002	1.07200803e+000	
3.71484949e-002	1.07244237e+000	
3.72543310e-002	1.07288152e+000	
3.73601672e-002	1.07332548e+000	
3.74660034e-002	1.07372490e+000	
3.75718395e-002	1.07346686e+000	
3.76776757e-002	1.07321370e+000	
3.77835119e-002	1.07296542e+000	
3.78893480e-002	1.07272201e+000	
3.79951842e-002	1.07303153e+000	
3.81010204e-002	1.07340299e+000	
3.82068565e-002	1.07377921e+000	
3.83126927e-002	1.07416020e+000	
3.84185289e-002	1.07405617e+000	
3.85243650e-002	1.07378652e+000	
3.86302012e-002	1.07352161e+000	
3.87360374e-002	1.07326144e+000	
3.88418735e-002	1.07336399e+000	
3.89477097e-002	1.07373298e+000	
3.90535459e-002	1.07410683e+000	
3.91593820e-002	1.07448553e+000	
3.92652182e-002	1.07457213e+000	
3.93710544e-002	1.07424251e+000	
3.94768905e-002	1.07391774e+000	
3.95827267e-002	1.07359784e+000	
3.96885629e-002	1.07343449e+000	
3.97943990e-002	1.07373103e+000	
3.99002352e-002	1.07403239e+000	
4.00060714e-002	1.07433856e+000	
4.01119076e-002	1.07459172e+000	
4.02177437e-002	1.07423758e+000	
4.03235799e-002	1.07388816e+000	
4.04294161e-002	1.07354349e+000	
4.05352522e-002	1.07320355e+000	
4.06410884e-002	1.07342998e+000	
4.07469246e-002	1.07370864e+000	
4.08527607e-002	1.07399217e+000	
4.09585969e-002	1.07428059e+000	
4.10644331e-002	1.07404662e+000	
4.11702692e-002	1.07364939e+000	
4.12761054e-002	1.07325691e+000	
4.13819416e-002	1.07286918e+000	
4.14877777e-002	1.07285265e+000	
4.15936139e-002	1.07309099e+000	
4.16994501e-002	1.07333424e+000	
4.18052862e-002	1.07358240e+000	
4.19111224e-002	1.07353105e+000	
4.20169586e-002	1.07308226e+000	
4.21227947e-002	1.07263824e+000	
4.22286309e-002	1.07219900e+000	
4.23344671e-002	1.07192990e+000	
4.24403032e-002	1.07212030e+000	
4.25461394e-002	1.07231554e+000	
4.26519756e-002	1.07251560e+000	
4.27578117e-002	1.07265094e+000	
4.28636479e-002	1.07218294e+000	
4.29694841e-002	1.07171966e+000	
4.30753202e-002	1.07126110e+000	
4.31811564e-002	1.07080727e+000	
4.32869926e-002	1.07093013e+000	
4.33928288e-002	1.07109511e+000	
4.34986649e-002	1.07126500e+000	
4.36045011e-002	1.07143980e+000	
4.37103373e-002	1.07107153e+000	
4.38161734e-002	1.07054899e+000	
4.39220096e-002	1.07003121e+000	
4.40278458e-002	1.06951818e+000	
4.41336819e-002	1.06937981e+000	
4.42395181e-002	1.06948163e+000	
4.43453543e-002	1.06958831e+000	
4.44511904e-002	1.06969986e+000	
4.45570266e-002	1.06951727e+000	
4.46628628e-002	1.06897021e+000	
4.47686989e-002	1.06842777e+000	
4.48745351e-002	1.06788997e+000	
4.49803713e-002	1.06752871e+000	
4.50862074e-002	1.06760692e+000	
4.51920436e-002	1.06769007e+000	
4.52978798e-002	1.06777815e+000	
4.54037159e-002	1.06778879e+000	
4.55095521e-002	1.06719753e+000	
4.56153883e-002	1.06661091e+000	
4.57212244e-002	1.06602894e+000	
4.58270606e-002	1.06545163e+000	
4.59328968e-002	1.06546399e+000	
4.60387329e-002	1.06550846e+000	
4.61445691e-002	1.06555788e+000	
4.62504053e-002	1.06561226e+000	
4.63562414e-002	1.06511303e+000	
4.64620776e-002	1.06447181e+000	
4.65679138e-002	1.06383524e+000	
4.66737499e-002	1.06320334e+000	
4.67795861e-002	1.06296232e+000	
4.68854223e-002	1.06295504e+000	
4.69912585e-002	1.06295263e+000	
4.70970946e-002	1.06295509e+000	
4.72029308e-002	1.06265142e+000	
4.73087670e-002	1.06199290e+000	
4.74146031e-002	1.06133898e+000	
4.75204393e-002	1.06068968e+000	
4.76262755e-002	1.06022545e+000	
4.77321116e-002	1.06018691e+000	
4.78379478e-002	1.06015331e+000	
4.79437840e-002	1.06012466e+000	
4.80496201e-002	1.06000565e+000	
4.81554563e-002	1.05928794e+000	
4.82612925e-002	1.05857484e+000	
4.83671286e-002	1.05786636e+000	
4.84729648e-002	1.05716250e+000	
4.85788010e-002	1.05704597e+000	
4.86846371e-002	1.05695089e+000	
4.87904733e-002	1.05686070e+000	
4.88963095e-002	1.05677539e+000	
4.90021456e-002	1.05616487e+000	
4.91079818e-002	1.05543353e+000	
4.92138180e-002	1.05470668e+000	
4.93196541e-002	1.05398433e+000	
4.94254903e-002	1.05365746e+000	
4.95313265e-002	1.05355108e+000	
4.96371626e-002	1.05344964e+000	
4.97429988e-002	1.05335316e+000	
4.98488350e-002	1.05292557e+000	
4.99546711e-002	1.05213939e+000	
5.00605073e-002	1.05135777e+000	
5.01663435e-002	1.05058072e+000	
5.02721797e-002	1.04999697e+000	
5.03780158e-002	1.04982500e+000	
5.04838520e-002	1.04965793e+000	
5.05896882e-002	1.04949578e+000	
5.06955243e-002	1.04923700e+000	
5.08013605e-002	1.04842180e+000	
5.09071967e-002	1.04761106e+000	
5.10130328e-002	1.04680477e+000	
5.11188690e-002	1.04600296e+000	
5.12247052e-002	1.04579378e+000	
5.13305413e-002	1.04559605e+000	
5.14363775e-002	1.04540324e+000	
5.15422137e-002	1.04521537e+000	
5.16480498e-002	1.04447859e+000	
5.17538860e-002	1.04362909e+000	
5.18597222e-002	1.04278403e+000	
5.19655583e-002	1.04194340e+000	
5.20713945e-002	1.04150508e+000	
5.21772307e-002	1.04127544e+000	
5.22830668e-002	1.04105075e+000	
5.23889030e-002	1.04083101e+000	
5.24947392e-002	1.04027461e+000	
5.26005753e-002	1.03937759e+000	
5.27064115e-002	1.03848503e+000	
5.28122477e-002	1.03759695e+000	
5.29180838e-002	1.03690990e+000	
5.30239200e-002	1.03662043e+000	
5.31297562e-002	1.03633585e+000	
5.32355923e-002	1.03605617e+000	
5.33414285e-002	1.03566982e+000	
5.34472647e-002	1.03474312e+000	
5.35531008e-002	1.03382077e+000	
5.36589370e-002	1.03290277e+000	
5.37647732e-002	1.03199250e+000	
5.38706094e-002	1.03167046e+000	
5.39764455e-002	1.03135332e+000	
5.40822817e-002	1.03104111e+000	
5.41881179e-002	1.03073381e+000	
5.42939540e-002	1.02987497e+000	
5.43997902e-002	1.02891614e+000	
5.45056264e-002	1.02796164e+000	
5.46114625e-002	1.02701148e+000	
5.47172987e-002	1.02646724e+000	
5.48231349e-002	1.02611857e+000	
5.49289710e-002	1.02577482e+000	
5.50348072e-002	1.02543601e+000	
5.51406434e-002	1.02475384e+000	
5.52464795e-002	1.02374705e+000	
5.53523157e-002	1.02274460e+000	
5.54581519e-002	1.02174650e+000	
5.55639880e-002	1.02095629e+000	
5.56698242e-002	1.02054844e+000	
5.57756604e-002	1.02014546e+000	
5.58814965e-002	1.01974737e+000	
5.59873327e-002	1.01923311e+000	
5.60931689e-002	1.01819591e+000	
5.61990050e-002	1.01716295e+000	
5.63048412e-002	1.01613423e+000	
5.64106774e-002	1.01512275e+000	
5.65165135e-002	1.01468088e+000	
5.66223497e-002	1.01424389e+000	
5.67281859e-002	1.01381180e+000	
5.68340220e-002	1.01338461e+000	
5.69398582e-002	1.01240097e+000	
5.70456944e-002	1.01132928e+000	
5.71515306e-002	1.01026181e+000	
5.72573667e-002	1.00919856e+000	
5.73632029e-002	1.00854333e+000	
5.74690391e-002	1.00807037e+000	
5.75748752e-002	1.00760232e+000	
5.76807114e-002	1.00713918e+000	
5.77865476e-002	1.00632649e+000	
5.78923837e-002	1.00520497e+000	
5.79982199e-002	1.00408766e+000	
5.81040561e-002	1.00297459e+000	
5.82098922e-002	1.00207587e+000	
5.83157284e-002	1.00154440e+000	
5.84215646e-002	1.00101780e+000	
5.85274007e-002	1.00049608e+000	
5.86332369e-002	9.99847434e-001	
5.87390731e-002	9.98685974e-001	
5.88449092e-002	9.97528653e-001	
5.89507454e-002	9.96375485e-001	
5.90565816e-002	9.95249142e-001	
5.91624177e-002	9.94683726e-001	
5.92682539e-002	9.94123369e-001	
5.93740901e-002	9.93568077e-001	
5.94799262e-002	9.93017860e-001	
5.95857624e-002	9.91564222e-001	
5.96915986e-002	9.89981524e-001	
5.97974347e-002	9.88404397e-001	
5.99032709e-002	9.86832867e-001	
6.00091071e-002	9.86237609e-001	
6.01149432e-002	9.86039945e-001	
6.02207794e-002	9.85845391e-001	
6.03266156e-002	9.85653949e-001	
6.04324517e-002	9.84643336e-001	
6.05382879e-002	9.82962784e-001	
6.06441241e-002	9.81285479e-001	
6.07499603e-002	9.79611437e-001	
6.08557964e-002	9.78440146e-001	
6.09616326e-002	9.78077415e-001	
6.10674688e-002	9.77721180e-001	
6.11733049e-002	9.77371448e-001	
6.12791411e-002	9.76807286e-001	
6.13849773e-002	9.75467016e-001	
6.14908134e-002	9.74130714e-001	
6.15966496e-002	9.72798396e-001	
6.17024858e-002	9.71500484e-001	
6.18083219e-002	9.70720916e-001	
6.19141581e-002	9.69946419e-001	
6.20199943e-002	9.69177004e-001	
6.21258304e-002	9.68412684e-001	
6.22316666e-002	9.67015232e-001	
6.23375028e-002	9.65544550e-001	
6.24433389e-002	9.64077919e-001	
6.25491751e-002	9.62615358e-001	
6.26550113e-002	9.61563861e-001	
6.27608474e-002	9.60669389e-001	
6.28666836e-002	9.59780148e-001	
6.29725198e-002	9.58896152e-001	
6.30783559e-002	9.57588041e-001	
6.31841921e-002	9.55951928e-001	
6.32900283e-002	9.54319870e-001	
6.33958644e-002	9.52691886e-001	
6.35017006e-002	9.51289863e-001	
6.36075368e-002	9.50225200e-001	
6.37133729e-002	9.49166108e-001	
6.38192091e-002	9.48112603e-001	
6.39250453e-002	9.46861434e-001	
6.40308814e-002	9.44955437e-001	
6.41367176e-002	9.43053556e-001	
6.42425538e-002	9.41155816e-001	
6.43483900e-002	9.39302555e-001	
6.44542261e-002	9.37968715e-001	
6.45600623e-002	9.36641041e-001	
6.46658985e-002	9.35319560e-001	
6.47717346e-002	9.34004296e-001	
6.48775708e-002	9.31762352e-001	
6.49834070e-002	9.29429438e-001	
6.50892431e-002	9.27100801e-001	
6.51950793e-002	9.24776472e-001	
6.53009155e-002	9.22870721e-001	
6.54067516e-002	9.21113649e-001	
6.55125878e-002	9.19363924e-001	
6.56184240e-002	9.17621588e-001	
6.57242601e-002	9.15129438e-001	
6.58300963e-002	9.12091388e-001	
6.59359325e-002	9.09057896e-001	
6.60417686e-002	9.06029005e-001	
6.61476048e-002	9.03238721e-001	
6.62534410e-002	9.00783147e-001	
6.63592771e-002	8.98337368e-001	
6.64651133e-002	8.95901466e-001	
6.65709495e-002	8.93013663e-001	
6.66767856e-002	8.88751820e-001	
6.67826218e-002	8.84495188e-001	
6.68884580e-002	8.80243842e-001	
6.69942941e-002	8.76049608e-001	
6.71001303e-002	8.72388837e-001	
6.72059665e-002	8.68742738e-001	
6.73118026e-002	8.65111497e-001	
6.74176388e-002	8.61495301e-001	
6.75234750e-002	8.55445979e-001	
6.76293112e-002	8.49198193e-001	
6.77351473e-002	8.42956950e-001	
6.78409835e-002	8.36722397e-001	
6.79468197e-002	8.31050935e-001	
6.80526558e-002	8.25576892e-001	
6.81584920e-002	8.20129770e-001	
6.82643282e-002	8.14710109e-001	
6.83701643e-002	8.06809238e-001	
6.84760005e-002	7.97195474e-001	
6.85818367e-002	7.87593118e-001	
6.86876728e-002	7.78002594e-001	
6.87935090e-002	7.68761705e-001	
6.88993452e-002	7.60017509e-001	
6.90051813e-002	7.51352926e-001	
6.91110175e-002	7.42770741e-001	
6.92168537e-002	7.31917545e-001	
6.93226898e-002	7.14592296e-001	
6.94285260e-002	6.97329720e-001	
6.95343622e-002	6.80134589e-001	
6.96401983e-002	6.63298284e-001	
6.97460345e-002	6.49064583e-001	
6.98518707e-002	6.34969871e-001	
6.99577068e-002	6.21023610e-001	
7.00635430e-002	6.07236029e-001	
7.01693792e-002	5.82912440e-001	
7.02752153e-002	5.58241030e-001	
7.03810515e-002	5.26774315e-001	
7.04868877e-002	4.94744634e-001	
7.05927238e-002	4.65195319e-001	
7.06985600e-002	4.36998191e-001	
7.08043962e-002	4.10035267e-001	
7.09102323e-002	3.84566236e-001	
7.10160685e-002	3.49657068e-001	
7.11219047e-002	3.09891436e-001	
7.12277409e-002	2.73320344e-001	
7.13335770e-002	2.41400063e-001	
7.14394132e-002	2.10240668e-001	
7.15452494e-002	1.76603663e-001	
7.16510855e-002	1.45603616e-001	
7.17569217e-002	1.19313938e-001	
7.18627579e-002	1.00157138e-001	
7.19685940e-002	8.41859121e-002	
7.20744302e-002	7.06411409e-002	
7.21802664e-002	6.11568581e-002	
7.22861025e-002	5.76195946e-002	
7.23919387e-002	5.72204971e-002	
7.24977749e-002	5.74582423e-002	
7.26036110e-002	5.83250430e-002	
7.27094472e-002	5.97935480e-002	
7.28152834e-002	5.83367973e-002	
7.29211195e-002	5.69063855e-002	
7.30269557e-002	5.55829166e-002	
7.31327919e-002	5.43742002e-002	
7.32386280e-002	5.28248143e-002	
7.33444642e-002	5.12084540e-002	
7.34503004e-002	4.96047831e-002	
7.35561365e-002	4.80150730e-002	
7.36619727e-002	4.62214628e-002	
7.37678089e-002	4.43163714e-002	
7.38736450e-002	4.24145681e-002	
7.39794812e-002	4.05165159e-002	
7.40853174e-002	3.87299007e-002	
7.41911535e-002	3.70714638e-002	
7.42969897e-002	3.54194080e-002	
7.44028259e-002	3.37746699e-002	
7.45086621e-002	3.20972043e-002	
7.46144982e-002	3.03468601e-002	
7.47203344e-002	2.85965551e-002	
7.48261706e-002	2.68462970e-002	
7.49320067e-002	2.51743622e-002	
7.50378429e-002	2.39920003e-002	
7.51436791e-002	2.28105954e-002	
7.52495152e-002	2.16303041e-002	
7.53553514e-002	2.04513194e-002	
7.54611876e-002	1.93186359e-002	
7.55670237e-002	1.81871204e-002	
7.56728599e-002	1.70556049e-002	
7.57786961e-002	1.59240894e-002	
7.58845322e-002	1.50558986e-002	
7.59903684e-002	1.42486640e-002	
7.60962046e-002	1.34422673e-002	
7.62020407e-002	1.26368690e-002	
7.63078769e-002	1.18659312e-002	
7.64137131e-002	1.11152012e-002	
7.65195492e-002	1.03645615e-002	
7.66253854e-002	9.61403307e-003	
7.67312216e-002	8.97887233e-003	
7.68370577e-002	8.46540497e-003	
7.69428939e-002	7.95235259e-003	
7.70487301e-002	7.43980103e-003	
7.71545662e-002	6.94135680e-003	
7.72604024e-002	6.47191307e-003	
7.73662386e-002	6.00249805e-003	
7.74720747e-002	5.53311905e-003	
7.75779109e-002	5.08402726e-003	
7.76837471e-002	4.74268103e-003	
7.77895832e-002	4.40242175e-003	
